Kevin-Rose,"Convertible note w/a decent cap.
  "
Kevin-Rose,"I hired a developer. Note: I studied CS in school, but that was years ago, much easier to hire someone than go back to coding.
  "
Kevin-Rose,"I highly recommend ""The Renaissance of Tea"" DVD by Teance.

This DVD includes expert demonstration of eight different teas, including the preparation of white, green, oolong, and pu-erh teas using traditional teawares.

http://www.teance.com/The_Renais...
  "
Jason-McCabe-Calacanis,"1. Twitter has been an amazing tool for this, as I can quickly favorite someone's tweet and send them a little social props.

2. I have a mailchimp list (Page on Jasonnation or LAUNCH ) where I send my email newsletter, invites to my events, etc. I send this from my *personal* email address. Freqeuntly I will get high-profile folks to write me back to call BS or shower me with praise on the editorials. This is massively efficient: i reach 30k+ folks and get back 500-2k responses per email.

3. AngelList is powerful for me seeing what my close peeps are up to.

4. This Week in Startups, my podcast, is an amazing way for me to have 100+ folks on the show a year and build significant bonds with them. Talking about your business for an hour really let's me know who you are.

Outside of this, I use email, and I don't waste too much time trying maximize my network. Creating high-quality content consistently lets me reach a large number of folks....

best j
  "
Jason-McCabe-Calacanis,"My job is to find the binary projects (like Uber) that most folks don't understand until they change the world. I was in the first round of Uber because when I saw just one taxi on Travis' iPhone and his passion it was clear to me that he would scale it to thousands.... of course, I would be lying if I said I saw it getting to where it is today (much more than thousands) as quickly as it has.

Yoga and $4 coffee are examples of crazy trends from the 80s that have become something almost everyone has either tried or participates in. In 1987 the idea of spending $3 on a .25-.50 cup of joe was insane.



The idea of bankers and lawyers doing yoga in 1986? Also absurd... but now it's not uncommon to see 15 to 70 years olds in the same yoga class! It's 100% normal.

Meditation? Seems strange to some, until they do it and have a massive, life changing event. Which it has been for me and countless others.

If you want to know if this will work, get the 1.0 of the App and spend $10 for the yearly pass. Do it 10 days in a row before you go to bed.

If you don't feel you got your money's worth I will hand you a $10 bill.

note: there is still a 70% chance that a startup like Calm.com will fail... that's just math/historical trends. Of course, I think it has a 70% chance of being a $100m+ business that will get my investors 10-25x their investment.
  "
Jason-McCabe-Calacanis,"1. There wasn't enough demand for it given how fast the market was moving.
2. Most of the startups we pulled in (even uber!) would have their rounds filled by the time we got them in front of angels.

AngelList is just a much more scalable solution... so no need for OAF (except in phily and boulder, where they still host them! )
  "
Jason-McCabe-Calacanis,"You should talk directly with the owner of the businesss if you have this much leverage, and you should center your ""package"" around getting close to that individul.

As a developer you will have a ton of options--that's not what is important in startup life. Being as close to the founder, the investors, the board and the decision making process is the place you want to be.

So, if it was me I'd say:

1.  In terms of pay I'd like to have whatever the difference is between the top developer on the team and the CEO -- even if it is lower. (i.e. CEO takes $100k, top developer gets $130k you take $115k).

2. That you get a stock package that is 2x the current best developer OR what the stock package would have been if you joined in the A round (i.e. time machine). You can say ""if i suck you fire me and I lose it all due to the 1 year cliff).

3. Most important: I will only take the job if I get to have a 1-on-1 lunch with the founder 2x a year and we put it on the schedle now--because I want to learn and understand the business deeply.

This puts you in the ""massive team player"" and ""close to the crown"" categories... which is really where you want to be.

4. Finally, max cash is bullshit in our industry. There is always more money somewhere, and after $1XXk you're life isn't much difference (the beach in fiji, maui and mexico is the exact same... just 10x the price difference). So, optimize for the BEST TEAM and BEST PRODUCT and BEST MISSION. That will give you the most joy and happiness.

5. Loyalty: be a loyal melon farmer always... too many people get caught up in cash and the shinny new objects. like relationships, the best ones are built through the tought times. Stick with a great leader and team for 2-5 years.... because all the good stuff is in year 3, 4 and 5 of a project. Years one and two are just slogging generally.

good luck, and if you need more advice or want to come work at my startup ping me jason AT inside DOT com. :-p
  "
Jason-McCabe-Calacanis,"$60k
  "
Jason-McCabe-Calacanis,"No. We wanted to get one or two platform right before investing in six... We are looking for a lead android developer now. Our goal is to be like @evernote and @twitter and be awesome on all platforms.

The mobile web is probably our best platform right now in fact www.inside.com/all looks killer on mobile.
  "
Michael-Arrington,"I started TechCrunch when I was 35.
  "
Michael-Arrington,"I started TechCrunch when I was 35.
  "
Michael-Arrington,"Personally, I think it's a great idea.
  "
Michael-Arrington,"For the same reason you wrote ""**Disclaimer: I don't think this is a negative thing, I am just curious about the trend**"" after your question. Because it's easier than being called a sexist. And, really, it's kind of ridiculous to use the word ""he"" when being gender neutral.
  "
Michael-Arrington,"Yes.
  "
Biz-Stone-1,"I was hired by Google just after the Blogger acquisition and placed on that team as a Specialist.
  "
Leo-Laporte,"Actually ever since I started doing all those ads for Carbonite I get far fewer calls like that. Maybe people are too embarrassed to admit they forgot to back up!
  "
Leo-Laporte,"TWiT represents about half my income right now. The radio show is about half, too.
  "
Dave-McClure,"of course i'm biased, but let me explain below:

* YC: hackers, nerdy, ?ber awesome. also mostly white & male. prototypical schools: MIT, Harvard, Caltech. chosen sport: chess boxing. heroes: Mark Zuckerberg, Bill Gates, Larry Page, Max Levchin.

* 500: hustlers, geeky but social, marketing & distribution-focused. diverse, global, community-driven. prototypical schools: Stanford, Cal, Tsinghua, or the ""School of Hard Knocks"". chosen sport: ultimate frisbee, Risk. heroes: Steve Jobs, Allen Iverson, Martina Navratilova, Barack Obama.

* TechStars: valley outsiders, movers & shakers, good people. business-focused, no-nonsense attitude. prototypical schools: Duke, Penn, USC. chosen sport: Civilization, Diplomacy. heroes: Steve Case, Ross Perot, Mark Cuban.

also don't overlook great programs like AngelPad, SeedCamp, Launchpad LA.

additional reading:
 http://500hats.com/screw-the-bla...
http://vator.tv/news/2012-01-27-...
  "
Dave-McClure,"what happens next is you buy everyone a beer.

#highclassproblem
  "
Dave-McClure,"as jeff notes, typical fund investors tend to be institutional, corporate, or family office groups (collections of rich people), as well as high net worth folks (individual rich people).

some of the more successful & well-known micro-VC funds raise from the same sources as larger VC funds, however since most of us haven't been around very long (<5 years) and start out with smaller funds (<$50M), it's difficult to raise money from traditional VC investors because of our limited track record, and because they can't / don't write checks smaller than $5-10M. they may also have max ownership restrictions where they can't be more than 10-20% of the capital in any one fund.

in any case, 500 Startups first fund started out with a mix of individuals (lots of friends we knew from PayPal, Google, Facebook, YouTube, Linkedin, Twitter, etc), corporate investors, and some VC funds / individual partners. gradually as we have gotten more established & raised larger funds, we have begun aiming for larger investors from more traditional sources.

however, we still have a large # of small investors who helped us get started early, and we appreciate them a hell of a lot. in particular, some high-profile VCs & entrepreneurs were kind enough to write us small checks in the beginning, which helped us a LOT to get off the ground & legitimize us to other investors.
  "
Dave-McClure,"aS
  "
Dave-McClure,"all these answers are nonsense & mathematically flawed. it has absolutely nothing to do with returns.

the reason is because they want to hold board seats in the company, and have controlling stakes in governance.

there is *NO* good logic behind VCs taking 20% of individual companies in order to generate returns. they could take a lower % of more co's, or a higher % of fewer co's, and still achieve target returns (altho note that most do not).

more likely, the 20% ownership target is  practical for traditional VCs that aim to hold board seats -- given most companies only have 3-5 board seats in the earlier years, it would be difficult to obtain and/or defend a board seat without owning a proportional amount of preferred shares of the company that the board seat represents. thus, a 20% target stake would be enough to both 1) acquire and 2) keep a board seat where there might be a small # available.

this is the only rational explanation why VCs aim for some arbitrary ownership %, other than most people simply repeating this as an industry best practice, without having the faintest idea why or how it came about.

if someone has a better reason I'm all ears, but I haven't heard any persuasive argument in the past decade or more I've been involved in the business.

(people tend to copy what others have done in the past, without investigating whether the past was any good ;)

for the record: 500 Startups does not believe this is the only viable strategy for good VC fund performance. in fact, we believe a larger sample size (>100) of co's in early-stage portfolios is a much better strategy for improving returns, and we generally do not care much about taking board seats nor ownership %... however we *DO* care about valuation, and we believe investing early at lower cost will give us a better shot at good returns.
  "
Dave-McClure,"well, at least for many small funds the 2% part of 2-20 doesn't usually work so well... or at least, spreading it out over 10 years doesn't work well. note that most funds operate for ten years, and charge fees for most if not all of those years.

many small funds (including ours) structure fees so that they happen earlier in the fund life cycle, when most of the work (& costs) related to executing the fund investments happen.

for example: in our first fund, we had a front-loaded fee schedule that started at 3% for the first two years, then decrements 0.5% every two years, ending up at 1% for the last two years.

In our most recent fund, we actually reduced fees overall to only 1.5% average for 10 years, but made fees 3% for the first two years, then 2% for the next two years, then only 1% for the next four years, and ending with only 0.5% for the last two years.

for more info on how 500 business model works, see my previous Quora answer here:
Dave McClure's answer to 500 Startups: What is 500 Startups' business model?

I've also heard other funds may charge a flat rate amount that is collected at the beginning of the fund life. note that this might be risky if the fund manager runs out of money too quickly, and doesn't have enough left to finish executing the fund strategy.

in any case, small funds will very often have higher expenses on a percentage basis than large funds, particularly early in the first few years of fund life, and thus might need to consider other fee strategies than just the standard 2% for ten years.

ultimately, altho percentage-based fee structures have been a historical industry standard, a budget-based fee structure that is matched to the actual timing of fund expenses probably makes more sense.

at 500 Startups, we have had to be creative in coming up with other revenue sources than just depending on management fees in order to cover our costs. this has worked well for us, and has resulted in us charging less in fees and not depending as much on fund size to drive our budget.
  "
John-Gruber,"That isn't going to happen for iPad 2, so the answer is ""no one"".
  "
John-Gruber,"Craig Hockenberry's book, ""iPhone App Development: The Missing Manual"" is a good place to start: http://www.amazon.com/iPhone-App...
  "
Jeremiah-Owyang,"A Breakdown of the Scoble Effect in Five Phases.

First of all, I've been watching Robert closely for over 6 years. I knew him when he was the chief blog evangelist at Microsoft, at his book launch party at Techcrunch's backyard and went to work with him at PodTech for a year.  We're still very much good friends and our families enjoy time together.  Yet while I know him well, I'll give you the straight truth on how he does it.

It's part of my job (and inquisitive behavior) to break things into small pieces and look for patterns, and I'll do that for this influencer.  I am an Industry Analyst and have devoted my career to studying this space, watching influence patterns is a key part of the role.

Scoble has a cyclical pattern to all disruptive technologies that break down in the following process.  I've seen him do the following for Blogs, Twitter, LiveStreaming, Facebook, Friendfeed, FourSquare, Cinch, and most recently, Quora.

1) Going Wide on the Market. First of all, he places 'bets' on most disruptive and new technologies, also known as the ""shiny syndrome"".  This is his very difficult to do, since it requires him to be constantly on the ground, his show helps him to meet all these young startups while they are still in their garages.

2) Prime and Pump. While most of his bets never take off, some do, he can 'feel' the signals from other early influencers and then starts to pump the market.  He can do this in a combination of tweets, or blog posts.  Expect his blog posts to say ""Why I love X"" and then later a contrasting post ""Why I hate it"" or ""Why I was wrong"".  This leads to great controversy which sets up for the third round.

3) Poster Child Association. Once the first two rounds are established, Robert double downs on the disruptive technology and becomes the poster boy.  By associating his brand with the rapid growth, he can make claim to it's success, and will likely be invited in by the entrepreneurial team for intimate discussions and media opportunities. 

4) Break and Push.  This is the most critical phase, as it's designed to cause the maximum amount of controversy which stems rapid market discussions.  In this phase, Robert will 'game' the systems (getting the most Twitter followers, Scraping contacts in Facebook till he got pushed off, dominating friendfeed, and getting to 5000 friends in Facebook).  At this point, it becomes clear that he is the dominant player, and the community starts to resent it.  He pushes the game further till there's backlash, often resulting in Techcrunch slams, and then Techmeme fodder.  At this point the 'push' occurs where he can then use this energy to the next venture, listed in the next phase.

5) Fall off and Renew. At this stage, the climax has been reached.  Depending on adoption of the disruptive technology, Robert will either ride the growth curve for a few months, or go off to the next technology.  If the technology gets mainstream appeal, mainstream celebrities will join, pushing Robert off the top slot --at that point he must go to the next disruptive technology.

Summary: Robert Scoble is a technology influencer that has a pattern of early adoption and influencer behaviors.  He has market instinct and media savvy, and knows how to sniff and pump the next technologies.  The downside to this approach is he cannot achieve the full market benefit as he constantly must move to the next disruptive technology.  Expect Robert to follow this continual pattern over the coming years as disruptive technologies continue to occur at a faster pace.  There is only one Scoble, no one else to date has been able to achieve this effect.

Jeremiah Owyang, Industry Analyst.
  "
Jeremiah-Owyang,"Great topic. I just got alerted to this, a few updates, hopefully I can help!

I've a running list here, although some of the folks listed above are not on it (I can add them)
http://www.web-strategist.com/bl...

Lastly, you can read all the posts on this market, I've a lot of data and research.
http://www.web-strategist.com/bl...

I've a report coming out segmenting these vendors (I estimate there's over 40), coming Jan 5, 2012.  It'll be published under Open Research.
  "
Jeremiah-Owyang,"See my job board, right nav on blog web-strategist.com/blog
  "
Jeremiah-Owyang,"To start with:

1) Dell has Social Media Command Center

2) And Pepsi had Gatorade's Mission Control
http://www.web-strategist.com/bl...

3) Pizzahut set one up for the Superbowl (they emailed me the details).
http://twitter.com/#!/Everything...
http://yfrog.com/h3k2pkfj

Their PR firm emailed me the following:

"" As Pizza Hut kitchens across the country gear up for the company?s busiest day of the year, a group of social media specialists have huddled up inside Pizza Hut?s Dallas-area headquarters to provide real-time social media responses before, during and after the big game.  Here is a real-time photo of the group monitoring the social conversations happening across the country. (IMAGE ABOVE)

Dubbed the Hut Hub, this social media ?situation room? has one goal: No Conversation Left Behind.  The group will engage with and react to Pizza Hut?s loyal social following during what many are calling the ?Social Media Super Bowl.?  The Hut Hub crew will also be surprising and delighting the Pizza Hut social community with giveaways throughout the day.""
4) New Jersey Devil's launched theirs (I received this Feb 15th from Charlene Li
http://www.flickr.com/photos/jer...

5) Peoplebrowser
http://www.prnewswire.com/news-r...

6) Delta Airlines http://yfrog.com/hszulzj (as told to me from ?KCJetSetter)

7) Off hand, I know of at least 3 companies that are preparing to launch theirs.
  "
Loic-Le-Meur,"1. find empty space, not too competitive and very targetted so you can standout
2. focus on execution and not too much a revolutionary idea
3. launch as fast as you can even if buggy, announce it as preview
4. gather as much feedback as possible using social networking and uservoice
5. improve the product based on feedback and release as often as you can

bonus:
6. start in english and not in your local european language
7. be obsessed with customer service, especially in public on Twitter
8. pay more attention to your users than your competitors
9. quality of your product matters much more than PR
10. hire slowly, fire fast in case it doesn't work (I know, this one isn't popular)
  "
Loic-Le-Meur,"I don't think so. We have startup tickets at 800 euros all tax included that's a good deal for 3 days?
  "
Loic-Le-Meur,"Video conversation, video chat and video twitter like and I know what I'm talking about :-) the reasons are:
-people are shy
-they generally don't like their image in video
-it's tough to speak alone in video
-information is slow to consume versus text
And more...

I think it will work in 10 years.
  "
Loic-Le-Meur,"Definitely trying hard to make that list with my angry birds costume on stage at LeWeb :-) ttp://


Otherwise, yeah:
-Dave McClure
-Mike Arrington
-David Hornik
-Tim Ferriss
-Chris Sacca
-Dick Costolo
  "
Loic-Le-Meur,"I'm going to add here answers I got by other means, email etc:

Books

""The Strategy and Tactics of Pricing"" (5th Edition) by Thomas Nagle
is pure gold.
http://www.amazon.com/dp/0136106...

""Free"" by Chris Anderson.

Blog posts and urls

Great preso here
http://www.slideshare.net/DavidS...

Going Freemium One Year later
http://blog.mailchimp.com/going-...

5 tips to transition from a free to a paid service
http://techcrunch.com/2010/06/13...

Secrets of Freemium pricing
http://onstartups.com/tabid/3339...

Startup pricing study
http://entrepreneurship.mit.edu/...

how to take an advertising model to $50 million. http://lsvp.wordpress.com/2007/0...

http://gigaom.com/2010/03/26/cas...
http://techcrunch.com/2010/05/28...
http://www.siliconvalleywatcher....
http://vandelaydesign.com/blog/d...
http://www.instantshift.com/2009...
  "
Dave-Larson,"Virality (e.g installs from invites) multiplies non-viral growth (e.g. paid installs). So it's more enlightening to determine an ""amplification factor"" overall rather than just a viral coefficient, also known as K-factor or contagion. This is especially true with a Facebook game due to the variety of paid methods of promotion possible.

Use for v = total installs from invites / total non-paid users and then for p = total paid installs. Calculate amplification factor growth as (1/1-v)*p. P here can be total users from all non-organic invitation channels.

Source: How to Model Viral Growth: The Hybrid Model

Of course, this should be multiplied times viral cycle time (calculate via Viral Growth Model 2)
  "
